concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
44929792,19075601,Maps to,2012-09-04,2099-12-31,
42657276,19077463,Marketed form of,2019-11-01,2099-12-31,
41200031,19022781,Marketed form of,2017-07-18,2099-12-31,
43573577,1749008,Brand name of,2016-07-01,2099-12-31,
36222254,19075601,RxNorm inverse is a,2016-08-01,2099-12-31,
4301351,4078798,Concept was_a from,2018-07-31,2099-12-31,
19080129,42834729,Mapped from,2018-04-20,2099-12-31,
19023564,45854763,Mapped from,2015-01-29,2099-12-31,
45325604,1551170,Maps to,1970-01-01,2099-12-31,
19078461,44478115,Mapped from,2017-12-14,2099-12-31,
4248531,4230911,Has interprets,2011-07-31,2099-12-31,
41167079,19078106,Marketed form of,2017-07-18,2099-12-31,
44491242,19078461,Maps to,2017-10-23,2099-12-31,
4043347,4207470,Has method,2011-07-31,2099-12-31,
1541629,19020053,Maps to,2021-12-12,2099-12-31,
4002876,4151422,Specimen of,2011-07-31,2099-12-31,
45626583,19079524,SPL - RxNorm,1970-01-01,2099-12-31,
40184084,45147206,Mapped from,2010-06-07,2099-12-31,
723042,45126500,Mapped from,1970-01-01,2099-12-31,
4123946,4128738,Subsumes,2011-07-31,2099-12-31,
19080129,45859879,Mapped from,2015-01-29,2099-12-31,
1545959,45039300,Mapped from,2013-08-05,2099-12-31,
40185280,36092967,RxNorm - SPL,2020-10-25,2099-12-31,
4177224,4230167,Is a,2011-07-31,2099-12-31,
40232448,827531,Mapped from,2021-05-09,2099-12-31,
19019273,46300061,RxNorm - SPL,1970-01-01,2099-12-31,
45077898,1348267,Maps to,2013-08-05,2099-12-31,
35605482,45369702,Mapped from,2016-04-01,2099-12-31,
44436750,19080128,Maps to,2017-06-01,2099-12-31,
45238579,1551170,Maps to,2013-11-04,2099-12-31,
45894962,19078924,SPL - RxNorm,2015-03-26,2099-12-31,
44415244,19075601,Maps to,2017-06-01,2099-12-31,
45377527,19078461,Maps to,1970-01-01,2099-12-31,
19023564,1358055,Mapped from,2020-04-12,2099-12-31,
19019273,45330351,Mapped from,1970-01-01,2099-12-31,
40231805,45820378,Mapped from,2015-01-29,2099-12-31,
4061375,4240345,Using finding method,2011-07-31,2099-12-31,
19020053,41028866,Has tradename,2017-07-18,2099-12-31,
1800723,19020053,SPL - RxNorm,2021-09-12,2099-12-31,
3024929,40761511,Contained in panel,1970-01-01,2099-12-31,
45346359,19078461,Maps to,2011-08-01,2099-12-31,
3554564,4052083,Maps to,2020-07-31,2099-12-31,
45005376,997899,Maps to,2008-01-02,2099-12-31,
19075601,35520182,Mapped from,2018-11-25,2099-12-31,
45259754,40184084,Maps to,2010-06-07,2099-12-31,
41147878,40174880,Box of,2017-07-18,2099-12-31,
43280080,35605380,Marketed form of,2016-09-30,2099-12-31,
40185280,45696771,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,1105413,Mapped from,2019-10-13,2099-12-31,
19022830,40947681,Has marketed form,2017-07-18,2099-12-31,
19075601,36270795,Has tradename,2017-10-01,2099-12-31,
1332419,40888322,Has marketed form,2017-07-18,2099-12-31,
46312148,19080128,SPL - RxNorm,1970-01-01,2099-12-31,
42957504,40223821,Tradename of,2018-08-21,2099-12-31,
21604267,1112807,ATC - RxNorm sec up,2020-06-01,2099-12-31,
45820204,19079658,Maps to,2015-01-29,2099-12-31,
46233710,45231846,Mapped from,2017-10-23,2099-12-31,
45663199,40160970,SPL - RxNorm,1970-01-01,2099-12-31,
40173590,45681492,Mapped from,1970-01-01,2099-12-31,
45072054,19078461,Maps to,2007-10-01,2099-12-31,
1776758,1776684,RxNorm has ing,2005-04-04,2099-12-31,
45251090,723042,Maps to,2009-07-06,2099-12-31,
44870183,19020053,Maps to,2008-01-02,2099-12-31,
45669697,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
40232448,45675399,RxNorm - SPL,2015-01-29,2099-12-31,
1729720,44052772,RxNorm ing of,2017-06-25,2099-12-31,
44969729,1332419,Maps to,2012-11-26,2099-12-31,
36381989,40184084,Maps to,2020-10-25,2099-12-31,
36158441,19008572,SPL - RxNorm,1970-01-01,2099-12-31,
19078461,40248163,Mapped from,2019-01-13,2099-12-31,
4065290,4163951,Has interprets,2011-07-31,2099-12-31,
45701864,1348267,SPL - RxNorm,1970-01-01,2099-12-31,
44966634,1115171,Maps to,2011-10-25,2099-12-31,
1539411,45799530,RxNorm - SPL,2015-01-29,2099-12-31,
45671555,40232448,Maps to,1970-01-01,2099-12-31,
1112807,42913832,Has brand name,2018-08-21,2099-12-31,
4103148,37018340,Followed by,2019-07-31,2099-12-31,
45133628,43012036,Maps to,1970-01-01,2099-12-31,
45693588,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
1167323,2928798,Available as box,2021-06-30,2099-12-31,
36891277,1777806,RxNorm has ing,2017-06-24,2099-12-31,
42516880,1348267,Maps to,2019-12-08,2099-12-31,
9357,9357,Mapped from,1970-01-01,2099-12-31,
43530950,45539225,Mapped from,2017-10-01,2099-12-31,
4221994,4145802,Finding method of,2011-07-31,2099-12-31,
4193689,4254477,Has asso proc,2011-07-31,2099-12-31,
45869789,19023564,Maps to,2015-01-29,2099-12-31,
19134047,45024929,Mapped from,2010-10-04,2099-12-31,
44946419,19008572,Maps to,2013-08-05,2099-12-31,
45091785,1101556,Maps to,1970-01-01,2099-12-31,
36128228,1127433,Maps to,2021-08-08,2099-12-31,
45796820,19080129,SPL - RxNorm,2015-01-29,2099-12-31,
4169852,4208104,Is a,2011-07-31,2099-12-31,
45304559,40228214,Maps to,2011-10-25,2099-12-31,
19076374,45635777,RxNorm - SPL,1970-01-01,2099-12-31,
45664732,40163924,Maps to,1970-01-01,2099-12-31,
739207,44490566,Mapped from,2017-10-23,2099-12-31,
45784268,40228214,SPL - RxNorm,2015-01-29,2099-12-31,
19078461,37519760,Mapped from,2020-07-12,2099-12-31,
9523,9523,Maps to,1970-01-01,2099-12-31,
1107882,44450145,Mapped from,2016-04-01,2099-12-31,
1340128,43252450,Has brand name,2016-09-30,2099-12-31,
1348267,36276130,Has tradename,2017-10-01,2099-12-31,
44125814,19074843,Tradename of,2017-06-25,2099-12-31,
19073777,44987150,Mapped from,2008-01-01,2099-12-31,
437046,40318618,Maps to,1970-01-01,2099-12-31,
1348267,21131596,Has marketed form,2017-06-24,2099-12-31,
957136,44438434,Mapped from,2017-02-01,2099-12-31,
44363054,40228214,SPL - RxNorm,1970-01-01,2099-12-31,
45140396,1332419,Maps to,2008-01-01,2099-12-31,
40758413,40778436,Has system,2015-06-29,2099-12-31,
45308762,40185304,Maps to,2013-06-03,2099-12-31,
44496303,40232448,Maps to,2017-10-23,2099-12-31,
1768400,19080129,Maps to,2019-01-13,2099-12-31,
40232448,36398338,Mapped from,2021-06-20,2099-12-31,
19077463,44936109,Mapped from,1970-01-01,2099-12-31,
19022781,21131353,Has marketed form,2015-08-17,2099-12-31,
40184084,44485206,Mapped from,2017-10-23,2099-12-31,
45651329,40231925,SPL - RxNorm,2015-01-29,2099-12-31,
19079524,45111263,Mapped from,2009-08-03,2099-12-31,
19059056,44466243,Mapped from,2017-09-01,2099-12-31,
45789900,19020053,SPL - RxNorm,2015-01-29,2099-12-31,
46298538,19020053,SPL - RxNorm,2018-04-20,2099-12-31,
3014902,3014902,Mapped from,2002-08-09,2099-12-31,
19008572,45637612,Mapped from,1970-01-01,2099-12-31,
4173851,4208104,Is a,2011-07-31,2099-12-31,
45851304,19077463,Maps to,2015-01-29,2099-12-31,
37117046,36676653,Subsumes,2019-01-31,2099-12-31,
45160091,739207,Maps to,2007-07-03,2099-12-31,
40185280,45000801,Mapped from,2012-05-07,2099-12-31,
42831969,739207,Maps to,2018-02-01,2099-12-31,
19078461,44996958,Mapped from,1970-01-01,2099-12-31,
42869689,42869781,Panel contains,1970-01-01,2099-12-31,
45211084,19078106,Maps to,1970-01-01,2099-12-31,
1551192,44435800,Mapped from,2016-03-01,2099-12-31,
715294,21124222,Has marketed form,2017-06-24,2099-12-31,
45378785,19020053,Maps to,2015-07-08,2099-12-31,
45194382,19073183,Maps to,1970-01-01,2099-12-31,
1551170,36698613,Mapped from,2019-10-13,2099-12-31,
43277058,40228214,Marketed form of,2017-06-24,2099-12-31,
45355696,19020053,Maps to,2011-10-25,2099-12-31,
4079617,35609062,Subsumes,2018-07-31,2099-12-31,
36715509,40277917,Is a,2018-07-31,2099-12-31,
19079524,45645945,RxNorm - SPL,1970-01-01,2099-12-31,
45781061,715294,SPL - RxNorm,2015-01-29,2099-12-31,
19078106,45870060,Mapped from,2015-01-29,2099-12-31,
19008572,42661049,Mapped from,2020-02-09,2099-12-31,
19073183,45622168,RxNorm - SPL,2015-01-29,2099-12-31,
40919050,1545959,Marketed form of,2017-07-18,2099-12-31,
36188151,1127433,Maps to,2018-09-23,2099-12-31,
45903622,19078461,Maps to,2015-03-26,2099-12-31,
35110595,1551192,Maps to,2020-10-25,2099-12-31,
44127970,19078461,Marketed form of,2017-06-25,2099-12-31,
1777806,43566985,Has brand name,2016-07-01,2099-12-31,
715294,44412350,Mapped from,2016-08-01,2099-12-31,
45630112,1551170,SPL - RxNorm,2015-01-29,2099-12-31,
40740495,40173590,Marketed form of,2018-06-04,2099-12-31,
19080230,36179145,Mapped from,2018-07-01,2099-12-31,
40184084,36989547,Mapped from,2020-05-10,2099-12-31,
4040138,4240345,Using finding method,2011-07-31,2099-12-31,
1348267,21102320,Has marketed form,2017-06-24,2099-12-31,
36198237,40236824,Maps to,2018-10-01,2099-12-31,
4194491,134438,Maps to,2019-01-31,2099-12-31,
19133905,45021113,Mapped from,2009-03-02,2099-12-31,
45315090,19075001,Maps to,2009-08-03,2099-12-31,
40045124,1331235,RxNorm has ing,2005-04-04,2099-12-31,
19020053,45121199,Mapped from,1970-01-01,2099-12-31,
1729720,41049085,RxNorm ing of,2017-07-18,2099-12-31,
3009542,1029919,Has system,2019-12-13,2099-12-31,
46292423,19078461,SPL - RxNorm,1970-01-01,2099-12-31,
41137387,19075001,Marketed form of,2017-07-18,2099-12-31,
35905489,40228214,Maps to,2019-07-07,2099-12-31,
1511248,37300873,Mapped from,2021-04-11,2099-12-31,
45812152,40174052,Maps to,2015-01-29,2099-12-31,
4158254,44807962,Subsumes,2015-03-01,2099-12-31,
19075001,45022173,Mapped from,2009-05-04,2099-12-31,
45073684,19073777,Maps to,2011-09-06,2099-12-31,
45219734,19020053,Maps to,2011-10-25,2099-12-31,
44889229,19077344,Maps to,1970-01-01,2099-12-31,
4267230,4163951,Has interprets,2011-07-31,2099-12-31,
1539463,41319877,Has marketed form,2017-07-18,2099-12-31,
4324693,3544323,Concept same_as from,2011-04-01,2099-12-31,
40315910,4085799,Concept replaced by,2013-12-02,2099-12-31,
42628973,45901590,Mapped from,2016-06-01,2099-12-31,
45801453,1713671,SPL - RxNorm,2015-01-29,2099-12-31,
1545959,35526078,Mapped from,2018-12-09,2099-12-31,
44777568,44777568,Mapped from,1970-01-01,2099-12-31,
46275183,46275184,RxNorm inverse is a,2015-09-08,2099-12-31,
45687542,1332419,SPL - RxNorm,1970-01-01,2099-12-31,
4146098,380378,Maps to,1970-01-01,2099-12-31,
41293756,1332419,Marketed form of,2017-07-18,2099-12-31,
45356520,19020053,Maps to,2008-10-01,2099-12-31,
1594382,1203730,RxNorm - SPL,2021-01-31,2099-12-31,
42539077,4301351,Has focus,2018-01-31,2099-12-31,
36305765,36305765,Maps to,2018-06-15,2099-12-31,
19020053,45255571,Mapped from,2013-10-02,2099-12-31,
40229134,45685064,RxNorm - SPL,1970-01-01,2099-12-31,
35849382,19079524,Tradename of,2020-10-02,2099-12-31,
734356,41289093,Has marketed form,2017-07-18,2099-12-31,
19020053,44442070,Mapped from,2016-07-01,2099-12-31,
45302426,997899,Maps to,2009-07-06,2099-12-31,
19080129,45856041,Mapped from,2015-01-29,2099-12-31,
40228214,40731511,Has marketed form,2018-06-04,2099-12-31,
997899,45198802,Mapped from,1970-01-01,2099-12-31,
40184084,45051261,Mapped from,2011-10-25,2099-12-31,
21142282,19078461,Marketed form of,2017-06-24,2099-12-31,
21074768,1734107,Marketed form of,2015-08-17,2099-12-31,
45634216,19008572,Maps to,1970-01-01,2099-12-31,
19007332,21054426,Has marketed form,2015-08-17,2099-12-31,
44959429,723042,Maps to,1970-01-01,2099-12-31,
43608871,19078924,Marketed form of,2017-06-24,2099-12-31,
19022781,45342315,Mapped from,2011-07-05,2099-12-31,
198809,44832481,Mapped from,1970-01-01,2099-12-31,
35610519,40277917,Is a,2019-01-31,2099-12-31,
41140479,40171902,Tradename of,2017-07-18,2099-12-31,
36229583,966010,RxNorm inverse is a,2016-08-01,2099-12-31,
19019273,45382597,Mapped from,2008-10-01,2099-12-31,
734356,2922958,Has marketed form,2021-06-30,2099-12-31,
19078461,45121498,Mapped from,1970-01-01,2099-12-31,
4299128,75709,Subsumes,2011-07-31,2099-12-31,
19080128,45194531,Mapped from,1970-01-01,2099-12-31,
19018935,44935491,Mapped from,2013-08-05,2099-12-31,
1539463,45648644,Mapped from,1970-01-01,2099-12-31,
1177480,40808032,Has brand name,2017-07-18,2099-12-31,
3018834,1033714,Has system,2019-12-13,2099-12-31,
1112807,40814502,Has brand name,2017-08-24,2099-12-31,
40185304,46332389,Mapped from,2015-09-01,2099-12-31,
40229134,45659665,Mapped from,1970-01-01,2099-12-31,
35605881,35626395,RxNorm - SNOMED eq,2018-07-31,2099-12-31,
19008572,44417631,Mapped from,2016-12-01,2099-12-31,
4235738,40270604,Concept replaces,2013-01-31,2099-12-31,
4168004,43021526,Asso morph of,2013-01-31,2099-12-31,
36698949,43012036,Maps to,2019-10-13,2099-12-31,
44784878,45224755,Mapped from,2014-03-03,2099-12-31,
45243186,1332419,Maps to,2008-01-01,2099-12-31,
1107882,2934074,Has marketed form,2021-06-30,2099-12-31,
40185280,45802139,RxNorm - SPL,2015-01-29,2099-12-31,
40919111,1150771,Marketed form of,2017-07-18,2099-12-31,
1112807,36031061,Mapped from,2010-08-30,2099-12-31,
443820,4168004,Has asso morph,2011-07-31,2099-12-31,
19133768,44891016,Mapped from,2009-08-03,2099-12-31,
19074843,40551941,Mapped from,2016-01-31,2099-12-31,
45812835,1707772,Maps to,2015-01-29,2099-12-31,
19079658,42691957,Mapped from,2021-04-11,2099-12-31,
40232448,45655474,Mapped from,1970-01-01,2099-12-31,
42825935,1551192,Maps to,2018-03-01,2099-12-31,
19020053,45161446,Mapped from,2011-10-25,2099-12-31,
43614032,42707627,Marketed form of,2017-06-24,2099-12-31,
4096715,4096715,Mapped from,1970-01-01,2099-12-31,
1112807,4306886,Mapped from,1970-01-01,2099-12-31,
1154380,44998118,Mapped from,2008-06-02,2099-12-31,
40173590,44035531,Has tradename,2017-06-25,2099-12-31,
45876009,3023599,Subsumes,1970-01-01,2099-12-31,
40116230,19080128,Concept replaced by,2012-10-01,2099-12-31,
40232448,45817163,Mapped from,2015-01-29,2099-12-31,
36187249,19020053,Maps to,2018-10-01,2099-12-31,
1539411,45631066,Mapped from,1970-01-01,2099-12-31,
35886385,19074843,Marketed form of,2020-12-07,2099-12-31,
40223834,45813469,Mapped from,2015-01-29,2099-12-31,
4258496,4254477,Concept same_as to,2015-07-31,2099-12-31,
40223834,43049434,RxNorm - SPL,1970-01-01,2099-12-31,
19020053,45650894,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45652330,Mapped from,1970-01-01,2099-12-31,
4181781,40443714,Mapped from,1970-01-01,2099-12-31,
44888057,19133768,Maps to,2009-08-03,2099-12-31,
1539411,42936852,Has tradename,2018-08-21,2099-12-31,
3533737,432545,Concept was_a to,2012-04-01,2099-12-31,
19133873,45356862,Mapped from,2014-03-03,2099-12-31,
1115171,45862363,Mapped from,2015-01-29,2099-12-31,
40886422,19077218,Marketed form of,2017-07-18,2099-12-31,
19022781,42661360,Mapped from,2020-02-09,2099-12-31,
44926066,19073777,Maps to,1970-01-01,2099-12-31,
40727455,1539463,Marketed form of,2018-06-04,2099-12-31,
19078106,42694043,RxNorm - SPL,2019-03-10,2099-12-31,
40184084,44971749,Mapped from,2010-06-07,2099-12-31,
45146609,40236824,Maps to,1970-01-01,2099-12-31,
40232448,45793215,RxNorm - SPL,2015-01-29,2099-12-31,
44351751,40162522,SPL - RxNorm,1970-01-01,2099-12-31,
19078461,44935824,Mapped from,2013-10-02,2099-12-31,
1015176,36203168,Property of,2019-12-13,2099-12-31,
40174880,44420881,Mapped from,2017-07-01,2099-12-31,
44355244,40223768,SPL - RxNorm,1970-01-01,2099-12-31,
36203185,3004249,Panel contains,1970-01-01,2099-12-31,
439393,35622939,Subsumes,2018-07-31,2099-12-31,
4119966,198199,Finding site of,2017-01-31,2099-12-31,
36498005,19133905,Maps to,2017-12-14,2099-12-31,
45622216,40163554,SPL - RxNorm,1970-01-01,2099-12-31,
1107882,44863633,Mapped from,2011-10-25,2099-12-31,
723042,2059325,Has marketed form,2020-07-31,2099-12-31,
1623397,43012036,Maps to,2022-01-09,2099-12-31,
40402257,4160043,Maps to,2017-07-31,2099-12-31,
43854049,1167323,Tradename of,2016-07-01,2099-12-31,
723042,44448233,Mapped from,2017-01-01,2099-12-31,
44777594,44777594,Mapped from,1970-01-01,2099-12-31,
45699730,19023564,SPL - RxNorm,2015-01-29,2099-12-31,
19078106,45835100,Mapped from,2015-01-29,2099-12-31,
1340128,43126745,Has brand name,2016-09-10,2099-12-31,
19008572,42885161,Mapped from,2020-02-09,2099-12-31,
19123231,36063052,Has marketed form,2020-08-17,2099-12-31,
36369353,40228214,SPL - RxNorm,2020-10-25,2099-12-31,
19019979,45352104,Mapped from,2011-10-25,2099-12-31,
19077344,45145394,Mapped from,1970-01-01,2099-12-31,
19010522,40737471,Has marketed form,2018-06-04,2099-12-31,
920334,36182249,Mapped from,2018-07-01,2099-12-31,
42707627,43754146,Has marketed form,2017-06-24,2099-12-31,
1778162,36885365,RxNorm ing of,2017-06-24,2099-12-31,
44782753,381316,Followed by,2016-01-31,2099-12-31,
19078461,44409540,Mapped from,2016-09-01,2099-12-31,
1015178,21492987,Method of,2019-12-13,2099-12-31,
19020053,41320750,Has marketed form,2017-07-18,2099-12-31,
4143203,45757374,Subsumes,2015-03-01,2099-12-31,
45015603,19077344,Maps to,2013-08-05,2099-12-31,
19133905,45129475,Mapped from,2009-03-02,2099-12-31,
972209,734356,Maps to,2019-08-18,2099-12-31,
739207,2921660,Has marketed form,2021-06-30,2099-12-31,
1332419,40881538,Has tradename,2017-07-18,2099-12-31,
19019851,41307771,Has tradename,2017-07-18,2099-12-31,
1112807,36213165,RxNorm ing of,2016-08-01,2099-12-31,
35524625,19073094,Maps to,2018-11-25,2099-12-31,
40185280,45300808,Mapped from,2010-11-01,2099-12-31,
19073183,35162231,Contained in,2019-03-11,2099-12-31,
1011935,42869857,Method of,2019-12-13,2099-12-31,
736222,1101556,SPL - RxNorm,2019-03-10,2099-12-31,
19020053,44948317,Mapped from,2007-07-03,2099-12-31,
44420281,957136,Maps to,2017-08-01,2099-12-31,
44451190,40232448,Maps to,2016-02-01,2099-12-31,
19020053,45658671,Mapped from,1970-01-01,2099-12-31,
45219359,739207,Maps to,2007-09-04,2099-12-31,
19008572,1967676,Mapped from,2022-02-20,2099-12-31,
45788461,19078461,SPL - RxNorm,2015-01-29,2099-12-31,
4301351,4122890,Asso proc of,2011-07-31,2099-12-31,
432545,37397561,Subsumes,2016-07-31,2099-12-31,
45784310,40228214,SPL - RxNorm,2015-01-29,2099-12-31,
9156,9684,Mapped from,1970-01-01,2099-12-31,
40228214,43287806,Has marketed form,2017-06-24,2099-12-31,
1127433,44865184,Mapped from,1970-01-01,2099-12-31,
37065843,3023599,Subsumes,1970-01-01,2099-12-31,
19008572,44348405,RxNorm - SPL,1970-01-01,2099-12-31,
4242997,4055354,Follows,2016-01-31,2099-12-31,
2932475,19020053,Marketed form of,2021-06-30,2099-12-31,
1167323,19024755,Has tradename,2005-06-16,2099-12-31,
43258698,1718758,Tradename of,2017-06-24,2099-12-31,
40163554,45037314,Mapped from,2009-08-03,2099-12-31,
19079524,45213613,Mapped from,1970-01-01,2099-12-31,
40634811,4181778,Maps to,1970-01-01,2099-12-31,
45768458,45768458,Maps to,2015-01-31,2099-12-31,
41072140,40185304,Marketed form of,2017-07-18,2099-12-31,
4245715,4056621,Has focus,2011-07-31,2099-12-31,
1551170,45174439,Mapped from,1970-01-01,2099-12-31,
40969243,19009384,Maps to,2017-08-25,2099-12-31,
1167323,45080482,Mapped from,1970-01-01,2099-12-31,
1133231,41324630,Has marketed form,2017-07-18,2099-12-31,
1127433,44925061,Mapped from,1970-01-01,2099-12-31,
45008557,19023398,Maps to,2013-06-03,2099-12-31,
19073183,45334450,Mapped from,1970-01-01,2099-12-31,
35415025,19079524,Marketed form of,2017-07-17,2099-12-31,
1127433,45355581,Mapped from,2013-08-05,2099-12-31,
381316,765283,Follows,2018-01-31,2099-12-31,
19080129,41290709,Has marketed form,2017-07-18,2099-12-31,
19073183,45700945,Mapped from,1970-01-01,2099-12-31,
701663,1335471,RxNorm has ing,2022-01-03,2099-12-31,
21061978,19077463,Marketed form of,2015-08-17,2099-12-31,
1713671,45124513,Mapped from,2009-10-05,2099-12-31,
43719353,19079524,Marketed form of,2017-06-24,2099-12-31,
1167323,36382077,Mapped from,2020-10-25,2099-12-31,
43659619,1539411,Tradename of,2016-07-01,2099-12-31,
19020053,45124142,Mapped from,1970-01-01,2099-12-31,
80809,37309724,Due to of,2020-03-09,2099-12-31,
40174880,45207753,Mapped from,2012-05-07,2099-12-31,
997899,44414363,Mapped from,2015-12-01,2099-12-31,
36185857,1101556,Maps to,2018-09-23,2099-12-31,
42869728,42869728,Maps to,2012-09-14,2099-12-31,
1539411,1829539,Mapped from,2021-09-12,2099-12-31,
4090916,4212197,Finding site of,2011-07-31,2099-12-31,
1107882,45110303,Mapped from,2011-10-25,2099-12-31,
46021849,1378388,Maps to,2020-07-31,2099-12-31,
40221901,45131166,Mapped from,2010-07-06,2099-12-31,
42801694,19073777,SPL - RxNorm,1970-01-01,2099-12-31,
19078106,45113024,Mapped from,2007-07-03,2099-12-31,
44826664,257012,Maps to,2013-11-27,2099-12-31,
45627273,46275916,SPL - RxNorm,1970-01-01,2099-12-31,
45055129,1107882,Maps to,2013-10-02,2099-12-31,
1778162,43126562,Has brand name,2016-09-10,2099-12-31,
41060023,19020053,Tradename of,2017-07-18,2099-12-31,
36109342,1545959,Maps to,2019-11-10,2099-12-31,
42535120,440674,Has due to,2018-01-31,2099-12-31,
